
===== Training xlm-roberta-base seed 0 on CoNLL-2012 SRL =====
{'loss': 1.3279, 'grad_norm': 5.689585208892822, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.1127, 'grad_norm': 1.8930635452270508, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.1146, 'grad_norm': 5.610419750213623, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.1236, 'grad_norm': 2.9305787086486816, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1203, 'grad_norm': 1.3121229410171509, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.118, 'grad_norm': 5.348099708557129, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.1191, 'grad_norm': 1.9455519914627075, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1261, 'grad_norm': 4.750888347625732, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.1244, 'grad_norm': 4.017289161682129, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.121, 'grad_norm': 6.041744709014893, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.1179, 'grad_norm': 7.15905237197876, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.1142, 'grad_norm': 4.264232635498047, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.1158, 'grad_norm': 3.1011085510253906, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.1145, 'grad_norm': 2.089010000228882, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.1244, 'grad_norm': 5.915983200073242, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.1131, 'grad_norm': 3.412567138671875, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.1189, 'grad_norm': 6.670553684234619, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.121, 'grad_norm': 8.229454040527344, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.1163, 'grad_norm': 1.3955674171447754, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.1224, 'grad_norm': 1.3195658922195435, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.1199, 'grad_norm': 4.165083885192871, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.1129, 'grad_norm': 26.379013061523438, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.1194, 'grad_norm': 2.584459066390991, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.1159, 'grad_norm': 9.597485542297363, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.24951928853988647, 'eval_runtime': 44.4802, 'eval_samples_per_second': 540.96, 'eval_steps_per_second': 33.813, 'epoch': 4.0}
{'loss': 0.0985, 'grad_norm': 2.2542169094085693, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.0933, 'grad_norm': 0.8260665535926819, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.0956, 'grad_norm': 5.359370231628418, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.0992, 'grad_norm': 2.386549234390259, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0906, 'grad_norm': 17.07973289489746, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0888, 'grad_norm': 8.617806434631348, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.0953, 'grad_norm': 2.7617244720458984, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0906, 'grad_norm': 7.393099784851074, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0912, 'grad_norm': 8.494582176208496, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.0986, 'grad_norm': 12.923651695251465, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.0952, 'grad_norm': 2.1939568519592285, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0926, 'grad_norm': 5.312997341156006, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.1004, 'grad_norm': 1.8582465648651123, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.0905, 'grad_norm': 10.760587692260742, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.0961, 'grad_norm': 7.022558689117432, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.096, 'grad_norm': 4.9555840492248535, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.0937, 'grad_norm': 7.540843963623047, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0944, 'grad_norm': 6.192475318908691, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.0956, 'grad_norm': 1.6857200860977173, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.0977, 'grad_norm': 3.919879913330078, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.0932, 'grad_norm': 3.4932494163513184, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.097, 'grad_norm': 8.88853931427002, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.091, 'grad_norm': 5.674655437469482, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.2624352276325226, 'eval_runtime': 44.4543, 'eval_samples_per_second': 541.275, 'eval_steps_per_second': 33.833, 'epoch': 5.0}
{'train_runtime': 7656.9453, 'train_samples_per_second': 124.275, 'train_steps_per_second': 7.767, 'train_loss': 0.18579264278019011, 'epoch': 5.0}
Precision: 0.8807, Recall: 0.9021, F1: 0.8913

SRL finished


===== Training xlm-roberta-base seed 4 on CoNLL-2012 SRL =====
{'loss': 1.3241, 'grad_norm': 5.827383995056152, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.616, 'grad_norm': 3.0409092903137207, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.4644, 'grad_norm': 8.719490051269531, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4205, 'grad_norm': 9.230878829956055, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.3839, 'grad_norm': 4.171391487121582, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3697, 'grad_norm': 6.754971027374268, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3446, 'grad_norm': 4.592041015625, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.334, 'grad_norm': 9.651639938354492, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3166, 'grad_norm': 3.266817569732666, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.2985, 'grad_norm': 4.85829496383667, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3051, 'grad_norm': 4.237587928771973, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.2939, 'grad_norm': 11.417404174804688, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.2917, 'grad_norm': 17.09674072265625, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.2857, 'grad_norm': 8.511226654052734, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.2882, 'grad_norm': 9.486651420593262, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.2696, 'grad_norm': 6.608619213104248, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.2798, 'grad_norm': 4.781191825866699, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2635, 'grad_norm': 15.121252059936523, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2713, 'grad_norm': 2.4037179946899414, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.262, 'grad_norm': 16.492671966552734, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.2685, 'grad_norm': 6.185519218444824, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2577, 'grad_norm': 2.588653802871704, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2606, 'grad_norm': 9.966049194335938, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.254977285861969, 'eval_runtime': 44.4291, 'eval_samples_per_second': 541.582, 'eval_steps_per_second': 33.852, 'epoch': 1.0}
{'loss': 0.2391, 'grad_norm': 8.147860527038574, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.2095, 'grad_norm': 8.756769180297852, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.2187, 'grad_norm': 8.012216567993164, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.2013, 'grad_norm': 13.156586647033691, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.2126, 'grad_norm': 7.278325080871582, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2124, 'grad_norm': 7.644862174987793, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2077, 'grad_norm': 1.4475809335708618, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.211, 'grad_norm': 7.4257121086120605, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.2143, 'grad_norm': 8.318843841552734, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.2017, 'grad_norm': 5.841772556304932, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.2045, 'grad_norm': 10.230745315551758, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.2154, 'grad_norm': 18.341886520385742, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.209, 'grad_norm': 4.2876296043396, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.203, 'grad_norm': 16.11192512512207, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.201, 'grad_norm': 3.397080659866333, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.2052, 'grad_norm': 3.454770803451538, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.1947, 'grad_norm': 2.4970765113830566, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.2023, 'grad_norm': 24.937753677368164, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.1986, 'grad_norm': 8.471025466918945, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.1983, 'grad_norm': 3.36983060836792, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.1954, 'grad_norm': 6.6661601066589355, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.1918, 'grad_norm': 4.4668288230896, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.1991, 'grad_norm': 5.609046936035156, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.1891, 'grad_norm': 6.5409464836120605, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.2407565861940384, 'eval_runtime': 44.4425, 'eval_samples_per_second': 541.419, 'eval_steps_per_second': 33.842, 'epoch': 2.0}
{'loss': 0.1792, 'grad_norm': 1.8758596181869507, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
{'loss': 0.1649, 'grad_norm': 1.1800732612609863, 'learning_rate': 1.1761580496006725e-05, 'epoch': 2.06}
{'loss': 0.1553, 'grad_norm': 11.408082962036133, 'learning_rate': 1.1593442622950821e-05, 'epoch': 2.1}
{'loss': 0.1597, 'grad_norm': 4.681522846221924, 'learning_rate': 1.1425304749894914e-05, 'epoch': 2.14}
{'loss': 0.1544, 'grad_norm': 12.022683143615723, 'learning_rate': 1.125716687683901e-05, 'epoch': 2.19}
{'loss': 0.1659, 'grad_norm': 9.309542655944824, 'learning_rate': 1.1089029003783103e-05, 'epoch': 2.23}
{'loss': 0.1542, 'grad_norm': 8.462535858154297, 'learning_rate': 1.0920891130727199e-05, 'epoch': 2.27}
{'loss': 0.1531, 'grad_norm': 2.536262035369873, 'learning_rate': 1.0752753257671291e-05, 'epoch': 2.31}
{'loss': 0.1553, 'grad_norm': 3.4306366443634033, 'learning_rate': 1.0584615384615386e-05, 'epoch': 2.35}
{'loss': 0.1669, 'grad_norm': 6.279858112335205, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1552, 'grad_norm': 1.9430971145629883, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1523, 'grad_norm': 4.18796968460083, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1545, 'grad_norm': 4.4961442947387695, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.163, 'grad_norm': 6.494379997253418, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1446, 'grad_norm': 4.138257026672363, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1533, 'grad_norm': 7.776528358459473, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1519, 'grad_norm': 5.083614826202393, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.1549, 'grad_norm': 1.3688279390335083, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.1487, 'grad_norm': 3.7803163528442383, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.15, 'grad_norm': 2.2471506595611572, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1483, 'grad_norm': 2.6281380653381348, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.1644, 'grad_norm': 5.750753879547119, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1507, 'grad_norm': 24.446712493896484, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1572, 'grad_norm': 1.6078710556030273, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.23995059728622437, 'eval_runtime': 44.458, 'eval_samples_per_second': 541.229, 'eval_steps_per_second': 33.83, 'epoch': 3.0}
{'loss': 0.1319, 'grad_norm': 2.1408190727233887, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.1145, 'grad_norm': 5.558150768280029, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.1199, 'grad_norm': 15.362631797790527, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.1288, 'grad_norm': 1.5887154340744019, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1264, 'grad_norm': 0.9278174638748169, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.1199, 'grad_norm': 5.1259684562683105, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.1177, 'grad_norm': 3.0822408199310303, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.128, 'grad_norm': 4.053554058074951, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.1216, 'grad_norm': 4.525280475616455, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.1222, 'grad_norm': 3.1016249656677246, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.1188, 'grad_norm': 6.933441162109375, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.1184, 'grad_norm': 0.9572754502296448, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.1171, 'grad_norm': 91.14805603027344, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.1133, 'grad_norm': 5.671309947967529, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.1263, 'grad_norm': 2.97326397895813, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.1155, 'grad_norm': 3.0253047943115234, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.1208, 'grad_norm': 6.537753105163574, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.1235, 'grad_norm': 23.37649154663086, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.1215, 'grad_norm': 1.2075287103652954, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.1239, 'grad_norm': 1.180698037147522, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.124, 'grad_norm': 5.109568119049072, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.1121, 'grad_norm': 2.4357898235321045, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.1211, 'grad_norm': 2.3653738498687744, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.1152, 'grad_norm': 9.025218963623047, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.25072476267814636, 'eval_runtime': 44.4464, 'eval_samples_per_second': 541.371, 'eval_steps_per_second': 33.839, 'epoch': 4.0}
{'loss': 0.0977, 'grad_norm': 2.2100961208343506, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.0944, 'grad_norm': 1.0812692642211914, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.0991, 'grad_norm': 5.006860733032227, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.1001, 'grad_norm': 2.9255025386810303, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0954, 'grad_norm': 15.762210845947266, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0903, 'grad_norm': 8.775477409362793, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.0998, 'grad_norm': 2.8969790935516357, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0906, 'grad_norm': 5.820746898651123, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0903, 'grad_norm': 6.7315239906311035, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.0979, 'grad_norm': 3.7088210582733154, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.0981, 'grad_norm': 3.8415417671203613, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0951, 'grad_norm': 2.073544979095459, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.1002, 'grad_norm': 2.4216880798339844, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.0937, 'grad_norm': 12.946260452270508, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.0996, 'grad_norm': 10.59949779510498, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.0959, 'grad_norm': 16.765121459960938, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.0968, 'grad_norm': 13.536426544189453, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0898, 'grad_norm': 6.043526649475098, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.0963, 'grad_norm': 5.214803695678711, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.1014, 'grad_norm': 3.743008852005005, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.0969, 'grad_norm': 9.095117568969727, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.0994, 'grad_norm': 7.034005165100098, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.0939, 'grad_norm': 8.87757682800293, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.26148995757102966, 'eval_runtime': 44.4428, 'eval_samples_per_second': 541.415, 'eval_steps_per_second': 33.841, 'epoch': 5.0}
{'train_runtime': 7660.1145, 'train_samples_per_second': 124.224, 'train_steps_per_second': 7.764, 'train_loss': 0.1880932889139016, 'epoch': 5.0}
Precision: 0.8762, Recall: 0.9003, F1: 0.8881

SRL finished


===== Training xlm-roberta-base seed 5 on CoNLL-2012 SRL =====
{'loss': 1.3391, 'grad_norm': 6.177670001983643, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.6247, 'grad_norm': 2.195322275161743, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.4686, 'grad_norm': 8.29898738861084, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4178, 'grad_norm': 8.194230079650879, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.3816, 'grad_norm': 7.5589599609375, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3677, 'grad_norm': 8.196996688842773, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.343, 'grad_norm': 5.170797348022461, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3311, 'grad_norm': 12.292488098144531, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3197, 'grad_norm': 3.062361717224121, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.2957, 'grad_norm': 16.05392074584961, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3011, 'grad_norm': 3.2367868423461914, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.2942, 'grad_norm': 9.697689056396484, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.2913, 'grad_norm': 6.3187103271484375, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.2815, 'grad_norm': 9.948304176330566, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.2831, 'grad_norm': 11.429924011230469, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.2726, 'grad_norm': 10.121391296386719, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.2789, 'grad_norm': 7.5996174812316895, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2623, 'grad_norm': 21.081668853759766, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2668, 'grad_norm': 2.7179596424102783, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2629, 'grad_norm': 16.520227432250977, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.2655, 'grad_norm': 11.03841781616211, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2592, 'grad_norm': 8.584028244018555, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2591, 'grad_norm': 7.856427192687988, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.24985848367214203, 'eval_runtime': 44.414, 'eval_samples_per_second': 541.766, 'eval_steps_per_second': 33.863, 'epoch': 1.0}
{'loss': 0.2371, 'grad_norm': 7.201321601867676, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.2051, 'grad_norm': 6.490119457244873, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.2141, 'grad_norm': 8.701805114746094, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.1991, 'grad_norm': 11.011411666870117, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.2115, 'grad_norm': 7.348262310028076, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2119, 'grad_norm': 8.78936767578125, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2062, 'grad_norm': 1.7124481201171875, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.2108, 'grad_norm': 13.853602409362793, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.209, 'grad_norm': 6.3993000984191895, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.2023, 'grad_norm': 7.06207799911499, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.2051, 'grad_norm': 6.99230432510376, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.2137, 'grad_norm': 3.9554781913757324, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.2127, 'grad_norm': 5.012664794921875, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.2026, 'grad_norm': 16.56151580810547, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.2024, 'grad_norm': 4.791248798370361, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.2043, 'grad_norm': 3.228961706161499, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.195, 'grad_norm': 4.1464009284973145, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.2026, 'grad_norm': 11.350323677062988, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.1972, 'grad_norm': 2.2191758155822754, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.1947, 'grad_norm': 13.354032516479492, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.192, 'grad_norm': 4.483391284942627, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.1953, 'grad_norm': 10.737311363220215, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.1958, 'grad_norm': 1.4075626134872437, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.1886, 'grad_norm': 5.11199426651001, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.23653936386108398, 'eval_runtime': 44.3929, 'eval_samples_per_second': 542.023, 'eval_steps_per_second': 33.879, 'epoch': 2.0}
{'loss': 0.1796, 'grad_norm': 1.8125067949295044, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
