
===== Training xlm-roberta-base seed 0 on CoNLL-2012 SRL =====
{'loss': 1.3264, 'grad_norm': 5.390262603759766, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.1716, 'grad_norm': 2.596947431564331, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1572, 'grad_norm': 1.7961496114730835, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1509, 'grad_norm': 2.237462282180786, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1589, 'grad_norm': 2.872025966644287, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1633, 'grad_norm': 7.164297103881836, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1548, 'grad_norm': 1.7693849802017212, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1598, 'grad_norm': 4.587369441986084, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1594, 'grad_norm': 5.172782897949219, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.1583, 'grad_norm': 1.6461280584335327, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.1547, 'grad_norm': 1.4558539390563965, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.1545, 'grad_norm': 2.2523210048675537, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1554, 'grad_norm': 15.835631370544434, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.1726, 'grad_norm': 3.560054302215576, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1592, 'grad_norm': 9.035041809082031, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1596, 'grad_norm': 1.5441579818725586, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.24992462992668152, 'eval_runtime': 14.8547, 'eval_samples_per_second': 1619.829, 'eval_steps_per_second': 101.248, 'epoch': 3.0}
{'loss': 0.1386, 'grad_norm': 1.0413719415664673, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.1202, 'grad_norm': 1.737812876701355, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.121, 'grad_norm': 4.470608234405518, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.1323, 'grad_norm': 1.7626659870147705, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1285, 'grad_norm': 2.890620708465576, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.12, 'grad_norm': 5.5236897468566895, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.124, 'grad_norm': 1.2833683490753174, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1366, 'grad_norm': 3.2088840007781982, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.1327, 'grad_norm': 3.8774783611297607, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.1309, 'grad_norm': 4.397171497344971, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.1236, 'grad_norm': 8.017829895019531, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.1203, 'grad_norm': 4.208543300628662, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.1216, 'grad_norm': 5.742084503173828, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.1228, 'grad_norm': 3.5434932708740234, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.1287, 'grad_norm': 11.029455184936523, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.1175, 'grad_norm': 5.9769463539123535, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.1253, 'grad_norm': 3.7845726013183594, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.1294, 'grad_norm': 3.6364896297454834, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.1263, 'grad_norm': 2.2553651332855225, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.128, 'grad_norm': 1.1518505811691284, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.1314, 'grad_norm': 3.620223045349121, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.12, 'grad_norm': 8.981013298034668, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.1261, 'grad_norm': 7.419924736022949, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.1214, 'grad_norm': 6.994299411773682, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.2624181807041168, 'eval_runtime': 14.8133, 'eval_samples_per_second': 1624.352, 'eval_steps_per_second': 101.53, 'epoch': 4.0}
{'loss': 0.106, 'grad_norm': 1.6915173530578613, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.1054, 'grad_norm': 0.7100192308425903, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.1035, 'grad_norm': 3.8580167293548584, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.1047, 'grad_norm': 1.5848114490509033, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.1024, 'grad_norm': 16.040767669677734, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0971, 'grad_norm': 6.850761890411377, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.0986, 'grad_norm': 13.190361022949219, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0978, 'grad_norm': 9.01940631866455, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0984, 'grad_norm': 4.687551498413086, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.1011, 'grad_norm': 6.086361885070801, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.1031, 'grad_norm': 5.1250762939453125, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0995, 'grad_norm': 4.182892322540283, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.1041, 'grad_norm': 1.872991919517517, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.1003, 'grad_norm': 11.45670223236084, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.105, 'grad_norm': 7.90260648727417, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.1039, 'grad_norm': 8.312263488769531, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.1004, 'grad_norm': 3.127509117126465, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.095, 'grad_norm': 1.683214783668518, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.1055, 'grad_norm': 4.428875923156738, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.1068, 'grad_norm': 2.5373878479003906, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.1016, 'grad_norm': 3.8784444332122803, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.1036, 'grad_norm': 7.797850131988525, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.0998, 'grad_norm': 2.1810572147369385, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.27481988072395325, 'eval_runtime': 14.8691, 'eval_samples_per_second': 1618.25, 'eval_steps_per_second': 101.149, 'epoch': 5.0}
{'train_runtime': 1778.0723, 'train_samples_per_second': 535.169, 'train_steps_per_second': 33.449, 'train_loss': 0.19852522745409049, 'epoch': 5.0}
Precision: 0.8736, Recall: 0.8978, F1: 0.8856

SRL finished


===== Training oliverguhr/fullstop-punctuation-multilingual-base seed 1 on CoNLL-2012 SRL =====
{'loss': 1.4642, 'grad_norm': 4.073138236999512, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.7224, 'grad_norm': 3.8287808895111084, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.531, 'grad_norm': 9.252969741821289, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4562, 'grad_norm': 7.881906032562256, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.4179, 'grad_norm': 7.766876220703125, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3985, 'grad_norm': 9.009845733642578, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3748, 'grad_norm': 3.933572769165039, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3611, 'grad_norm': 12.262539863586426, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3461, 'grad_norm': 8.925249099731445, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.3174, 'grad_norm': 5.245883941650391, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3286, 'grad_norm': 3.343479633331299, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.3148, 'grad_norm': 9.994767189025879, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.3077, 'grad_norm': 11.120660781860352, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.2984, 'grad_norm': 7.842317581176758, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.3032, 'grad_norm': 8.888219833374023, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.287, 'grad_norm': 4.972353458404541, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.3031, 'grad_norm': 4.119507312774658, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.278, 'grad_norm': 6.983654975891113, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2904, 'grad_norm': 3.426636219024658, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2811, 'grad_norm': 10.405077934265137, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.2764, 'grad_norm': 12.517963409423828, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2681, 'grad_norm': 3.2841153144836426, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2706, 'grad_norm': 7.639112949371338, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.26736441254615784, 'eval_runtime': 15.0671, 'eval_samples_per_second': 1596.989, 'eval_steps_per_second': 99.82, 'epoch': 1.0}
{'loss': 0.2486, 'grad_norm': 6.6473469734191895, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.2224, 'grad_norm': 4.41304874420166, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.2296, 'grad_norm': 4.478248596191406, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.2119, 'grad_norm': 25.359304428100586, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.224, 'grad_norm': 6.4078826904296875, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2153, 'grad_norm': 2.703420639038086, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2118, 'grad_norm': 2.203798770904541, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.2174, 'grad_norm': 14.954216003417969, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.2171, 'grad_norm': 15.23688793182373, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.2121, 'grad_norm': 8.901989936828613, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.2169, 'grad_norm': 5.604620933532715, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.2225, 'grad_norm': 5.243386268615723, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.2172, 'grad_norm': 4.5088210105896, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.2096, 'grad_norm': 30.351274490356445, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.2088, 'grad_norm': 3.579805374145508, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.2104, 'grad_norm': 2.022080898284912, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.2025, 'grad_norm': 3.6886966228485107, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.2103, 'grad_norm': 4.8469014167785645, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.2109, 'grad_norm': 1.897452712059021, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.2015, 'grad_norm': 4.857155799865723, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.2009, 'grad_norm': 7.622656345367432, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.203, 'grad_norm': 7.013107776641846, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.2097, 'grad_norm': 6.737361907958984, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.1975, 'grad_norm': 3.4350779056549072, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.2488233745098114, 'eval_runtime': 15.1011, 'eval_samples_per_second': 1593.399, 'eval_steps_per_second': 99.596, 'epoch': 2.0}
{'loss': 0.1908, 'grad_norm': 3.7003586292266846, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
{'loss': 0.1703, 'grad_norm': 4.237692356109619, 'learning_rate': 1.1761580496006725e-05, 'epoch': 2.06}
{'loss': 0.1672, 'grad_norm': 12.24103832244873, 'learning_rate': 1.1593442622950821e-05, 'epoch': 2.1}
{'loss': 0.1651, 'grad_norm': 6.442915439605713, 'learning_rate': 1.1425304749894914e-05, 'epoch': 2.14}
{'loss': 0.1574, 'grad_norm': 10.479939460754395, 'learning_rate': 1.125716687683901e-05, 'epoch': 2.19}
{'loss': 0.1693, 'grad_norm': 10.0701265335083, 'learning_rate': 1.1089029003783103e-05, 'epoch': 2.23}
{'loss': 0.1645, 'grad_norm': 12.956531524658203, 'learning_rate': 1.0920891130727199e-05, 'epoch': 2.27}
{'loss': 0.1587, 'grad_norm': 3.1345367431640625, 'learning_rate': 1.0752753257671291e-05, 'epoch': 2.31}
{'loss': 0.1639, 'grad_norm': 3.013787031173706, 'learning_rate': 1.0584615384615386e-05, 'epoch': 2.35}
{'loss': 0.1706, 'grad_norm': 4.3123040199279785, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.157, 'grad_norm': 1.3689645528793335, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1519, 'grad_norm': 2.7172560691833496, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1611, 'grad_norm': 3.457627058029175, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1652, 'grad_norm': 3.7639636993408203, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1529, 'grad_norm': 2.333604097366333, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1594, 'grad_norm': 7.5324320793151855, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1568, 'grad_norm': 4.017836570739746, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.1563, 'grad_norm': 1.89499032497406, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.1522, 'grad_norm': 1.259561538696289, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.154, 'grad_norm': 2.985945224761963, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1543, 'grad_norm': 9.984223365783691, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.17, 'grad_norm': 8.890174865722656, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1537, 'grad_norm': 11.37075424194336, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1585, 'grad_norm': 3.5875942707061768, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.25037243962287903, 'eval_runtime': 15.1357, 'eval_samples_per_second': 1589.75, 'eval_steps_per_second': 99.368, 'epoch': 3.0}
{'loss': 0.1388, 'grad_norm': 7.491069316864014, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.1224, 'grad_norm': 2.2162907123565674, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.1229, 'grad_norm': 2.4877235889434814, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.1321, 'grad_norm': 2.1588122844696045, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1289, 'grad_norm': 1.0772700309753418, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.1205, 'grad_norm': 4.241283416748047, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.1248, 'grad_norm': 2.264324426651001, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1361, 'grad_norm': 3.756702423095703, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.1325, 'grad_norm': 5.25053071975708, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.1301, 'grad_norm': 5.936872482299805, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.1267, 'grad_norm': 6.811211109161377, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.1198, 'grad_norm': 1.8987432718276978, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.1216, 'grad_norm': 0.9555050134658813, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.122, 'grad_norm': 5.701347351074219, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.1304, 'grad_norm': 4.056773662567139, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.1201, 'grad_norm': 3.9141058921813965, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.1276, 'grad_norm': 3.9533777236938477, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.1319, 'grad_norm': 5.415163993835449, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.1238, 'grad_norm': 2.171370267868042, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.1281, 'grad_norm': 2.039594888687134, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.1274, 'grad_norm': 7.755776882171631, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.1198, 'grad_norm': 7.612942695617676, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.125, 'grad_norm': 3.26546049118042, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.1196, 'grad_norm': 5.134798526763916, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.2610491216182709, 'eval_runtime': 15.1018, 'eval_samples_per_second': 1593.316, 'eval_steps_per_second': 99.591, 'epoch': 4.0}
{'loss': 0.1048, 'grad_norm': 1.6390191316604614, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.1054, 'grad_norm': 1.4132094383239746, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.1082, 'grad_norm': 4.545419216156006, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.1073, 'grad_norm': 3.444350481033325, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.1013, 'grad_norm': 10.20915412902832, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0969, 'grad_norm': 9.084450721740723, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.101, 'grad_norm': 3.8500664234161377, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0996, 'grad_norm': 6.694983005523682, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.101, 'grad_norm': 4.768755912780762, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.1049, 'grad_norm': 6.401856422424316, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.1056, 'grad_norm': 3.6464309692382812, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0996, 'grad_norm': 4.988989353179932, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.1055, 'grad_norm': 1.7558186054229736, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.1013, 'grad_norm': 10.844837188720703, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.1036, 'grad_norm': 6.548577785491943, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.1022, 'grad_norm': 9.31112289428711, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.1002, 'grad_norm': 5.7588791847229, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0969, 'grad_norm': 2.8250131607055664, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.103, 'grad_norm': 1.5513331890106201, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.1047, 'grad_norm': 4.423170566558838, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.1039, 'grad_norm': 5.574031352996826, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.1066, 'grad_norm': 5.553944110870361, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.101, 'grad_norm': 4.64658784866333, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.2709992825984955, 'eval_runtime': 15.1211, 'eval_samples_per_second': 1591.284, 'eval_steps_per_second': 99.464, 'epoch': 5.0}
{'train_runtime': 1795.308, 'train_samples_per_second': 530.032, 'train_steps_per_second': 33.128, 'train_loss': 0.19932283091214387, 'epoch': 5.0}
Precision: 0.8736, Recall: 0.8981, F1: 0.8857

SRL finished


===== Training oliverguhr/fullstop-punctuation-multilingual-base seed 2 on CoNLL-2012 SRL =====
{'loss': 1.4279, 'grad_norm': 4.3065595626831055, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.7116, 'grad_norm': 2.9367358684539795, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.5201, 'grad_norm': 8.094869613647461, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4488, 'grad_norm': 6.913803577423096, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.4066, 'grad_norm': 7.477739334106445, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3902, 'grad_norm': 13.053528785705566, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3694, 'grad_norm': 5.104970455169678, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3544, 'grad_norm': 9.599225044250488, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3355, 'grad_norm': 4.321200370788574, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.3117, 'grad_norm': 9.482930183410645, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3258, 'grad_norm': 3.5665035247802734, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.3052, 'grad_norm': 4.059524059295654, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.2993, 'grad_norm': 13.324307441711426, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.2966, 'grad_norm': 6.599062919616699, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.297, 'grad_norm': 5.603536605834961, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.2834, 'grad_norm': 5.020437717437744, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.293, 'grad_norm': 4.260117053985596, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2738, 'grad_norm': 11.31825065612793, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.286, 'grad_norm': 3.4229609966278076, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2796, 'grad_norm': 11.682336807250977, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.275, 'grad_norm': 11.406193733215332, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2634, 'grad_norm': 8.714408874511719, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.271, 'grad_norm': 6.562333583831787, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.26285305619239807, 'eval_runtime': 15.0574, 'eval_samples_per_second': 1598.017, 'eval_steps_per_second': 99.884, 'epoch': 1.0}
{'loss': 0.2487, 'grad_norm': 8.769085884094238, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.2166, 'grad_norm': 5.424363613128662, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.222, 'grad_norm': 5.139259338378906, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.2072, 'grad_norm': 15.685696601867676, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.2187, 'grad_norm': 5.129708290100098, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2169, 'grad_norm': 5.05596399307251, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2102, 'grad_norm': 1.6715145111083984, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.2106, 'grad_norm': 11.62635326385498, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.2163, 'grad_norm': 10.034435272216797, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
