
===== Training bert-base-uncased seed 0 on CoNLL-2012 SRL =====
{'loss': 1.315, 'grad_norm': 3.9801602363586426, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.0952, 'grad_norm': 1.0761178731918335, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.0947, 'grad_norm': 0.9756707549095154, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.0977, 'grad_norm': 4.0469651222229, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.085, 'grad_norm': 1.067491054534912, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.092, 'grad_norm': 1.5464116334915161, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.0937, 'grad_norm': 7.2527384757995605, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.26902392506599426, 'eval_runtime': 16.968, 'eval_samples_per_second': 1418.084, 'eval_steps_per_second': 88.638, 'epoch': 4.0}
{'loss': 0.0729, 'grad_norm': 1.1504992246627808, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.0708, 'grad_norm': 1.4345204830169678, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.073, 'grad_norm': 2.962677240371704, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.0759, 'grad_norm': 1.1127930879592896, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0707, 'grad_norm': 2.507174015045166, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.069, 'grad_norm': 6.7324724197387695, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.0735, 'grad_norm': 1.2178936004638672, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0681, 'grad_norm': 12.234845161437988, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0699, 'grad_norm': 1.1096289157867432, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.0729, 'grad_norm': 6.187873363494873, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.0731, 'grad_norm': 2.0203330516815186, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0693, 'grad_norm': 1.055925726890564, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.077, 'grad_norm': 2.0169501304626465, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.0721, 'grad_norm': 8.375414848327637, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.0722, 'grad_norm': 6.380837440490723, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.0717, 'grad_norm': 2.620508909225464, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.0747, 'grad_norm': 2.388827085494995, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0699, 'grad_norm': 5.471228122711182, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.0712, 'grad_norm': 0.9120386838912964, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.0754, 'grad_norm': 4.3823089599609375, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.0693, 'grad_norm': 1.9704632759094238, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.0725, 'grad_norm': 10.421432495117188, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.0736, 'grad_norm': 1.574952244758606, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.2857978940010071, 'eval_runtime': 16.9669, 'eval_samples_per_second': 1418.173, 'eval_steps_per_second': 88.643, 'epoch': 5.0}
{'train_runtime': 1634.2116, 'train_samples_per_second': 582.281, 'train_steps_per_second': 36.394, 'train_loss': 0.1691590630562178, 'epoch': 5.0}
Precision: 0.8761, Recall: 0.8998, F1: 0.8878

SRL finished


===== Training felflare/bert-restore-punctuation seed 0 on CoNLL-2012 SRL =====
{'loss': 1.3055, 'grad_norm': 5.180970191955566, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.6976, 'grad_norm': 2.89113712310791, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.5266, 'grad_norm': 11.344529151916504, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4658, 'grad_norm': 11.826696395874023, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.4232, 'grad_norm': 9.086304664611816, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.4127, 'grad_norm': 8.224100112915039, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.392, 'grad_norm': 3.1589417457580566, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3679, 'grad_norm': 5.075335502624512, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3551, 'grad_norm': 1.396276593208313, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.3294, 'grad_norm': 3.9654266834259033, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3448, 'grad_norm': 6.524686336517334, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.3316, 'grad_norm': 3.7971620559692383, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.329, 'grad_norm': 7.454826831817627, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.3199, 'grad_norm': 5.338011264801025, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.317, 'grad_norm': 5.78067684173584, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.3042, 'grad_norm': 1.641079306602478, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.3142, 'grad_norm': 2.191472053527832, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2973, 'grad_norm': 7.700963973999023, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2992, 'grad_norm': 3.8765077590942383, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2909, 'grad_norm': 4.5140886306762695, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.2879, 'grad_norm': 7.936923980712891, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2838, 'grad_norm': 2.3198282718658447, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2872, 'grad_norm': 5.3936638832092285, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.2853665351867676, 'eval_runtime': 17.1341, 'eval_samples_per_second': 1404.331, 'eval_steps_per_second': 87.778, 'epoch': 1.0}
{'loss': 0.2623, 'grad_norm': 4.049348831176758, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.2171, 'grad_norm': 7.106738090515137, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.2266, 'grad_norm': 5.193388938903809, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.2173, 'grad_norm': 5.275741100311279, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.2248, 'grad_norm': 4.223254203796387, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2212, 'grad_norm': 4.060626029968262, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2172, 'grad_norm': 1.9962249994277954, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.2122, 'grad_norm': 7.34949254989624, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.2231, 'grad_norm': 10.021578788757324, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.21, 'grad_norm': 1.549904227256775, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.2129, 'grad_norm': 3.4961326122283936, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.2272, 'grad_norm': 4.051546573638916, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.2176, 'grad_norm': 6.257750988006592, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.2094, 'grad_norm': 8.6098051071167, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.2063, 'grad_norm': 4.154167652130127, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.2087, 'grad_norm': 2.1580677032470703, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.2068, 'grad_norm': 2.9008567333221436, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.2062, 'grad_norm': 10.420063972473145, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.2105, 'grad_norm': 1.291351556777954, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.1998, 'grad_norm': 11.689521789550781, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.2013, 'grad_norm': 3.5565173625946045, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.2074, 'grad_norm': 9.394779205322266, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.2074, 'grad_norm': 3.310563087463379, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.2052, 'grad_norm': 2.220933198928833, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.27155423164367676, 'eval_runtime': 17.0782, 'eval_samples_per_second': 1408.929, 'eval_steps_per_second': 88.065, 'epoch': 2.0}
{'loss': 0.1843, 'grad_norm': 3.6338398456573486, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
{'loss': 0.1641, 'grad_norm': 1.7939362525939941, 'learning_rate': 1.1761580496006725e-05, 'epoch': 2.06}
{'loss': 0.154, 'grad_norm': 7.971625328063965, 'learning_rate': 1.1593442622950821e-05, 'epoch': 2.1}
{'loss': 0.15, 'grad_norm': 2.0754787921905518, 'learning_rate': 1.1425304749894914e-05, 'epoch': 2.14}
{'loss': 0.1496, 'grad_norm': 7.2232136726379395, 'learning_rate': 1.125716687683901e-05, 'epoch': 2.19}
{'loss': 0.158, 'grad_norm': 2.746906042098999, 'learning_rate': 1.1089029003783103e-05, 'epoch': 2.23}
{'loss': 0.1529, 'grad_norm': 9.027413368225098, 'learning_rate': 1.0920891130727199e-05, 'epoch': 2.27}
{'loss': 0.1533, 'grad_norm': 2.071669816970825, 'learning_rate': 1.0752753257671291e-05, 'epoch': 2.31}
{'loss': 0.156, 'grad_norm': 3.2121376991271973, 'learning_rate': 1.0584615384615386e-05, 'epoch': 2.35}
{'loss': 0.1579, 'grad_norm': 1.8938195705413818, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1483, 'grad_norm': 0.9861442446708679, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1485, 'grad_norm': 3.4221363067626953, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1539, 'grad_norm': 2.6940832138061523, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1542, 'grad_norm': 2.9822936058044434, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1467, 'grad_norm': 1.6545968055725098, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1517, 'grad_norm': 1.5034838914871216, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1519, 'grad_norm': 2.1235101222991943, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.1487, 'grad_norm': 1.0183113813400269, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.1441, 'grad_norm': 2.229257345199585, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.1482, 'grad_norm': 2.012693405151367, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1537, 'grad_norm': 2.2335903644561768, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.1639, 'grad_norm': 4.604747295379639, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1454, 'grad_norm': 5.659485816955566, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1491, 'grad_norm': 4.772849082946777, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.27557888627052307, 'eval_runtime': 17.0945, 'eval_samples_per_second': 1407.591, 'eval_steps_per_second': 87.982, 'epoch': 3.0}
{'loss': 0.1273, 'grad_norm': 2.399069309234619, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.1071, 'grad_norm': 0.5742383003234863, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.1125, 'grad_norm': 2.133812427520752, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.1165, 'grad_norm': 1.2702850103378296, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1162, 'grad_norm': 0.61552894115448, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.1149, 'grad_norm': 4.773627281188965, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.1169, 'grad_norm': 3.130887508392334, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1225, 'grad_norm': 1.9627792835235596, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.1211, 'grad_norm': 5.366696834564209, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.112, 'grad_norm': 3.3333048820495605, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.111, 'grad_norm': 5.646864891052246, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.1192, 'grad_norm': 14.432887077331543, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.1076, 'grad_norm': 5.011770725250244, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.1161, 'grad_norm': 1.366550326347351, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.1098, 'grad_norm': 4.258726119995117, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.1068, 'grad_norm': 2.1180970668792725, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.1135, 'grad_norm': 3.8322997093200684, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.1174, 'grad_norm': 8.264294624328613, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.1145, 'grad_norm': 1.9667110443115234, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.116, 'grad_norm': 2.883146286010742, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.1175, 'grad_norm': 3.7135231494903564, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.1075, 'grad_norm': 1.6892812252044678, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.1124, 'grad_norm': 1.2429519891738892, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.111, 'grad_norm': 5.327105522155762, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.2971019446849823, 'eval_runtime': 17.076, 'eval_samples_per_second': 1409.11, 'eval_steps_per_second': 88.077, 'epoch': 4.0}
{'loss': 0.0887, 'grad_norm': 1.2650461196899414, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.0862, 'grad_norm': 10.517654418945312, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.0866, 'grad_norm': 3.8851068019866943, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.0915, 'grad_norm': 7.895386695861816, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0862, 'grad_norm': 9.6282320022583, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0872, 'grad_norm': 11.683934211730957, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.0866, 'grad_norm': 2.346479892730713, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0844, 'grad_norm': 8.989686965942383, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0872, 'grad_norm': 1.652160882949829, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.0896, 'grad_norm': 5.767030239105225, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.0878, 'grad_norm': 2.4484314918518066, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0829, 'grad_norm': 0.9383160471916199, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.0926, 'grad_norm': 2.0857884883880615, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.0853, 'grad_norm': 6.919797420501709, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.0922, 'grad_norm': 17.230409622192383, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.0898, 'grad_norm': 4.052687644958496, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.0904, 'grad_norm': 4.4842352867126465, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0862, 'grad_norm': 4.823120594024658, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.0861, 'grad_norm': 0.8026740550994873, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.0909, 'grad_norm': 4.253152847290039, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.086, 'grad_norm': 4.364917278289795, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.0896, 'grad_norm': 5.709280967712402, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.085, 'grad_norm': 3.328578233718872, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.31713706254959106, 'eval_runtime': 17.0668, 'eval_samples_per_second': 1409.873, 'eval_steps_per_second': 88.124, 'epoch': 5.0}
{'train_runtime': 1643.5016, 'train_samples_per_second': 578.989, 'train_steps_per_second': 36.188, 'train_loss': 0.1932398439706399, 'epoch': 5.0}
Precision: 0.8543, Recall: 0.8814, F1: 0.8676

SRL finished


===== Training felflare/bert-restore-punctuation seed 1 on CoNLL-2012 SRL =====
{'loss': 1.2987, 'grad_norm': 5.289717197418213, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.6814, 'grad_norm': 3.021132707595825, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.5165, 'grad_norm': 14.767648696899414, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.456, 'grad_norm': 5.006731986999512, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.4192, 'grad_norm': 4.259817123413086, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.4039, 'grad_norm': 4.878938674926758, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3778, 'grad_norm': 2.474059581756592, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3627, 'grad_norm': 8.042427062988281, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3457, 'grad_norm': 3.307802677154541, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.3258, 'grad_norm': 8.772756576538086, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.332, 'grad_norm': 2.9352786540985107, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.3234, 'grad_norm': 5.467691898345947, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.3202, 'grad_norm': 5.719285488128662, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.3114, 'grad_norm': 6.338898181915283, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.3104, 'grad_norm': 4.8046345710754395, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.2955, 'grad_norm': 0.9506372809410095, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.3102, 'grad_norm': 2.7229197025299072, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2914, 'grad_norm': 8.875319480895996, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2934, 'grad_norm': 2.1634292602539062, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.288, 'grad_norm': 5.556960582733154, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.284, 'grad_norm': 11.247337341308594, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2806, 'grad_norm': 3.5678343772888184, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2839, 'grad_norm': 4.731745719909668, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.27687978744506836, 'eval_runtime': 17.1169, 'eval_samples_per_second': 1405.746, 'eval_steps_per_second': 87.866, 'epoch': 1.0}
{'loss': 0.2601, 'grad_norm': 3.4794580936431885, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.2109, 'grad_norm': 5.808005332946777, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.2189, 'grad_norm': 4.596251010894775, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.2101, 'grad_norm': 12.164958000183105, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.2154, 'grad_norm': 4.175388336181641, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2153, 'grad_norm': 2.029019832611084, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2107, 'grad_norm': 1.9575412273406982, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.2137, 'grad_norm': 7.617589950561523, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.2111, 'grad_norm': 10.18581771850586, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.2065, 'grad_norm': 2.574949026107788, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.2114, 'grad_norm': 3.804593563079834, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.2208, 'grad_norm': 5.521665573120117, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.2123, 'grad_norm': 1.7200473546981812, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.2083, 'grad_norm': 8.80484676361084, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.2041, 'grad_norm': 3.3694493770599365, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.2063, 'grad_norm': 2.886033058166504, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.2041, 'grad_norm': 1.6895215511322021, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.2083, 'grad_norm': 6.818753719329834, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.2093, 'grad_norm': 1.522972583770752, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.1979, 'grad_norm': 10.24624252319336, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.2011, 'grad_norm': 2.6921403408050537, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.2003, 'grad_norm': 1.799576997756958, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.2062, 'grad_norm': 1.3945590257644653, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.2004, 'grad_norm': 5.805296897888184, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.26577138900756836, 'eval_runtime': 17.1155, 'eval_samples_per_second': 1405.859, 'eval_steps_per_second': 87.873, 'epoch': 2.0}
{'loss': 0.1785, 'grad_norm': 2.9600493907928467, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
{'loss': 0.1587, 'grad_norm': 1.912933111190796, 'learning_rate': 1.1761580496006725e-05, 'epoch': 2.06}
{'loss': 0.1526, 'grad_norm': 9.791772842407227, 'learning_rate': 1.1593442622950821e-05, 'epoch': 2.1}
{'loss': 0.1462, 'grad_norm': 2.7725276947021484, 'learning_rate': 1.1425304749894914e-05, 'epoch': 2.14}
{'loss': 0.1475, 'grad_norm': 4.21769380569458, 'learning_rate': 1.125716687683901e-05, 'epoch': 2.19}
{'loss': 0.1542, 'grad_norm': 3.7108187675476074, 'learning_rate': 1.1089029003783103e-05, 'epoch': 2.23}
{'loss': 0.1512, 'grad_norm': 5.365736484527588, 'learning_rate': 1.0920891130727199e-05, 'epoch': 2.27}
{'loss': 0.1485, 'grad_norm': 6.4161481857299805, 'learning_rate': 1.0752753257671291e-05, 'epoch': 2.31}
{'loss': 0.1513, 'grad_norm': 2.6575026512145996, 'learning_rate': 1.0584615384615386e-05, 'epoch': 2.35}
{'loss': 0.156, 'grad_norm': 1.6010128259658813, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1423, 'grad_norm': 1.295684576034546, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1463, 'grad_norm': 2.8107330799102783, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1497, 'grad_norm': 3.6838815212249756, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1572, 'grad_norm': 5.190401554107666, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1433, 'grad_norm': 3.0071115493774414, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1467, 'grad_norm': 1.6725356578826904, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1512, 'grad_norm': 2.1274523735046387, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
